"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13)",0.9779411764705882,0.8986486486486487,0.5,"[0.8028169  0.84507042 0.81428571 0.81428571 0.78571429 0.85714286
 0.85714286 0.82857143 0.7826087  0.82608696]"
"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14)",1.0,0.9121621621621622,0.46551724137931033,"[0.8028169  0.81690141 0.84285714 0.84285714 0.8        0.91428571
 0.85714286 0.82857143 0.82608696 0.79710145]"
"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14)",0.9927007299270073,0.918918918918919,0.5,"[0.78873239 0.83098592 0.87142857 0.8        0.81428571 0.84285714
 0.78571429 0.85714286 0.82608696 0.8115942 ]"
"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14)",0.9788732394366197,0.9391891891891891,0.4482758620689655,"[0.8028169  0.81690141 0.85714286 0.82857143 0.78571429 0.84285714
 0.84285714 0.87142857 0.7826087  0.79710145]"
"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 12, 13, 14)",0.9930555555555556,0.9662162162162162,0.39655172413793105,"[0.78873239 0.8028169  0.88571429 0.82857143 0.81428571 0.82857143
 0.82857143 0.84285714 0.84057971 0.82608696]"
"(0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 12, 13, 14)",0.9927007299270073,0.918918918918919,0.3793103448275862,"[0.81690141 0.78873239 0.82857143 0.82857143 0.81428571 0.82857143
 0.87142857 0.82857143 0.79710145 0.7826087 ]"
"(0, 1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 12, 13, 14)",0.9921875,0.8581081081081081,0.3103448275862069,"[0.81690141 0.83098592 0.84285714 0.82857143 0.81428571 0.81428571
 0.87142857 0.81428571 0.8115942  0.82608696]"
"(0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14)",0.9928057553956835,0.9324324324324325,0.43103448275862066,"[0.78873239 0.78873239 0.84285714 0.81428571 0.81428571 0.85714286
 0.85714286 0.85714286 0.8115942  0.79710145]"
"(0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14)",0.9851851851851852,0.8986486486486487,0.5172413793103449,"[0.77464789 0.81690141 0.85714286 0.81428571 0.75714286 0.82857143
 0.81428571 0.84285714 0.84057971 0.8115942 ]"
"(0, 1, 2, 3, 4, 6, 7, 8, 9, 10, 11, 12, 13, 14)",0.9927536231884058,0.9256756756756757,0.41379310344827586,"[0.8028169  0.78873239 0.87142857 0.82857143 0.78571429 0.87142857
 0.84285714 0.87142857 0.79710145 0.7826087 ]"
"(0, 1, 2, 3, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14)",0.9856115107913669,0.9256756756756757,0.43103448275862066,"[0.81690141 0.81690141 0.82857143 0.82857143 0.84285714 0.84285714
 0.8        0.85714286 0.79710145 0.7826087 ]"
"(0, 1, 2, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14)",0.986013986013986,0.9527027027027027,0.3620689655172414,"[0.8028169  0.81690141 0.82857143 0.81428571 0.81428571 0.85714286
 0.81428571 0.85714286 0.7826087  0.7826087 ]"
"(0, 1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14)",0.9927536231884058,0.9256756756756757,0.5,"[0.78873239 0.81690141 0.85714286 0.81428571 0.77142857 0.84285714
 0.81428571 0.82857143 0.8115942  0.8115942 ]"
"(0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14)",0.9927536231884058,0.9256756756756757,0.5344827586206896,"[0.77464789 0.78873239 0.82857143 0.75714286 0.78571429 0.82857143
 0.77142857 0.87142857 0.82608696 0.7826087 ]"
"(1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14)",0.9926470588235294,0.9121621621621622,0.4482758620689655,"[0.77464789 0.81690141 0.81428571 0.8        0.81428571 0.85714286
 0.81428571 0.8        0.82608696 0.71014493]"
