"(0, 1, 2, 3, 4, 5, 7, 10)",1.0,0.8918918918918919,"(0.43103448275862066, 25)","[0.83098592 0.8028169  0.82857143 0.82857143 0.82857143 0.91428571
 0.85714286 0.84285714 0.8115942  0.79710145]"
"(0, 1, 2, 3, 4, 5, 7, 11)",0.9925925925925926,0.9054054054054054,"(0.46551724137931033, 27)","[0.78873239 0.8028169  0.81428571 0.81428571 0.8        0.87142857
 0.88571429 0.84285714 0.8115942  0.76811594]"
"(0, 1, 2, 3, 4, 5, 7, 12)",1.0,0.8986486486486487,"(0.43103448275862066, 25)","[0.81690141 0.78873239 0.84285714 0.82857143 0.85714286 0.85714286
 0.81428571 0.84285714 0.85507246 0.82608696]"
"(0, 1, 2, 3, 4, 5, 7, 13)",0.9851851851851852,0.8986486486486487,"(0.46551724137931033, 27)","[0.78873239 0.81690141 0.85714286 0.8        0.84285714 0.82857143
 0.82857143 0.84285714 0.8115942  0.82608696]"
"(0, 1, 2, 3, 4, 5, 7, 14)",0.9779411764705882,0.8986486486486487,"(0.43103448275862066, 25)","[0.8028169  0.81690141 0.82857143 0.78571429 0.85714286 0.84285714
 0.87142857 0.81428571 0.8115942  0.86956522]"
"(0, 1, 2, 3, 4, 5, 8, 9)",0.9924812030075187,0.8918918918918919,"(0.39655172413793105, 23)","[0.81690141 0.81690141 0.85714286 0.84285714 0.82857143 0.85714286
 0.84285714 0.84285714 0.82608696 0.82608696]"
"(0, 1, 2, 3, 4, 5, 8, 10)",1.0,0.8783783783783784,"(0.41379310344827586, 24)","[0.77464789 0.8028169  0.82857143 0.81428571 0.8        0.85714286
 0.81428571 0.81428571 0.79710145 0.84057971]"
"(0, 1, 2, 3, 4, 5, 8, 11)",1.0,0.9121621621621622,"(0.4482758620689655, 26)","[0.8028169  0.77464789 0.78571429 0.84285714 0.84285714 0.85714286
 0.87142857 0.82857143 0.84057971 0.82608696]"
"(0, 1, 2, 3, 4, 5, 8, 12)",1.0,0.9054054054054054,"(0.3448275862068966, 20)","[0.78873239 0.8028169  0.85714286 0.81428571 0.84285714 0.82857143
 0.87142857 0.84285714 0.84057971 0.79710145]"
"(0, 1, 2, 3, 4, 5, 8, 13)",0.9859154929577465,0.9459459459459459,"(0.4827586206896552, 28)","[0.8028169  0.8028169  0.87142857 0.8        0.84285714 0.84285714
 0.84285714 0.81428571 0.8115942  0.82608696]"
"(0, 1, 2, 3, 4, 5, 8, 14)",1.0,0.8986486486486487,"(0.4482758620689655, 26)","[0.83098592 0.77464789 0.85714286 0.82857143 0.85714286 0.81428571
 0.81428571 0.85714286 0.84057971 0.82608696]"
"(0, 1, 2, 3, 4, 5, 9, 10)",1.0,0.8445945945945946,"(0.4482758620689655, 26)","[0.83098592 0.8028169  0.85714286 0.82857143 0.81428571 0.88571429
 0.85714286 0.84285714 0.76811594 0.8115942 ]"
"(0, 1, 2, 3, 4, 5, 9, 11)",0.9924812030075187,0.8918918918918919,"(0.41379310344827586, 24)","[0.78873239 0.8028169  0.82857143 0.8        0.81428571 0.85714286
 0.85714286 0.85714286 0.84057971 0.79710145]"
"(0, 1, 2, 3, 4, 5, 9, 12)",0.9923664122137404,0.8783783783783784,"(0.41379310344827586, 24)","[0.81690141 0.81690141 0.84285714 0.81428571 0.85714286 0.84285714
 0.82857143 0.8        0.8115942  0.8115942 ]"
"(0, 1, 2, 3, 4, 5, 9, 13)",0.9925373134328358,0.8986486486486487,"(0.41379310344827586, 24)","[0.81690141 0.81690141 0.82857143 0.8        0.87142857 0.9
 0.82857143 0.84285714 0.75362319 0.82608696]"
"(0, 1, 2, 3, 4, 5, 9, 14)",0.9925373134328358,0.8986486486486487,"(0.4482758620689655, 26)","[0.81690141 0.78873239 0.84285714 0.84285714 0.84285714 0.87142857
 0.81428571 0.82857143 0.82608696 0.7826087 ]"
"(0, 1, 2, 3, 4, 5, 10, 11)",0.9924242424242424,0.8851351351351351,"(0.43103448275862066, 25)","[0.84507042 0.83098592 0.84285714 0.81428571 0.81428571 0.84285714
 0.85714286 0.82857143 0.79710145 0.85507246]"
"(0, 1, 2, 3, 4, 5, 10, 12)",0.9777777777777777,0.8918918918918919,"(0.4827586206896552, 28)","[0.81690141 0.81690141 0.81428571 0.85714286 0.88571429 0.88571429
 0.9        0.84285714 0.8115942  0.79710145]"
"(0, 1, 2, 3, 4, 5, 10, 13)",0.9924812030075187,0.8918918918918919,"(0.3793103448275862, 22)","[0.84507042 0.81690141 0.81428571 0.78571429 0.8        0.84285714
 0.85714286 0.82857143 0.82608696 0.85507246]"
"(0, 1, 2, 3, 4, 5, 10, 14)",0.9923664122137404,0.8783783783783784,"(0.41379310344827586, 24)","[0.8028169  0.77464789 0.84285714 0.82857143 0.84285714 0.82857143
 0.84285714 0.84285714 0.82608696 0.79710145]"
"(0, 1, 2, 3, 4, 5, 11, 12)",0.9854014598540146,0.9121621621621622,"(0.41379310344827586, 24)","[0.8028169  0.84507042 0.85714286 0.81428571 0.85714286 0.85714286
 0.87142857 0.81428571 0.7826087  0.82608696]"
"(0, 1, 2, 3, 4, 5, 11, 13)",0.9851851851851852,0.8986486486486487,"(0.4827586206896552, 28)","[0.78873239 0.81690141 0.81428571 0.8        0.81428571 0.88571429
 0.84285714 0.82857143 0.84057971 0.75362319]"
"(0, 1, 2, 3, 4, 5, 11, 14)",1.0,0.8513513513513513,"(0.4482758620689655, 26)","[0.8028169  0.78873239 0.84285714 0.84285714 0.85714286 0.82857143
 0.85714286 0.87142857 0.79710145 0.82608696]"
"(0, 1, 2, 3, 4, 5, 12, 13)",0.9856115107913669,0.9256756756756757,"(0.39655172413793105, 23)","[0.84507042 0.81690141 0.85714286 0.8        0.82857143 0.82857143
 0.87142857 0.85714286 0.84057971 0.76811594]"
"(0, 1, 2, 3, 4, 5, 12, 14)",1.0,0.8648648648648649,"(0.41379310344827586, 24)","[0.77464789 0.78873239 0.84285714 0.82857143 0.82857143 0.84285714
 0.85714286 0.85714286 0.85507246 0.7826087 ]"
"(0, 1, 2, 3, 4, 5, 13, 14)",0.9782608695652174,0.9121621621621622,"(0.46551724137931033, 27)","[0.8028169  0.83098592 0.82857143 0.8        0.82857143 0.85714286
 0.82857143 0.85714286 0.7826087  0.76811594]"
"(0, 1, 2, 3, 4, 6, 7, 8)",0.9921875,0.8581081081081081,"(0.43103448275862066, 25)","[0.78873239 0.81690141 0.82857143 0.84285714 0.8        0.87142857
 0.82857143 0.84285714 0.82608696 0.7826087 ]"
"(0, 1, 2, 3, 4, 6, 7, 9)",0.9922480620155039,0.8648648648648649,"(0.46551724137931033, 27)","[0.8028169  0.81690141 0.81428571 0.82857143 0.8        0.85714286
 0.87142857 0.85714286 0.82608696 0.8115942 ]"
"(0, 1, 2, 3, 4, 6, 7, 10)",1.0,0.9054054054054054,"(0.41379310344827586, 24)","[0.78873239 0.81690141 0.84285714 0.82857143 0.82857143 0.85714286
 0.87142857 0.8        0.7826087  0.79710145]"
"(0, 1, 2, 3, 4, 6, 7, 11)",1.0,0.8716216216216216,"(0.41379310344827586, 24)","[0.8028169  0.83098592 0.85714286 0.81428571 0.84285714 0.88571429
 0.82857143 0.85714286 0.84057971 0.79710145]"
"(0, 1, 2, 3, 4, 6, 7, 12)",0.9926470588235294,0.9121621621621622,"(0.39655172413793105, 23)","[0.84507042 0.78873239 0.82857143 0.81428571 0.81428571 0.82857143
 0.85714286 0.81428571 0.7826087  0.84057971]"
"(0, 1, 2, 3, 4, 6, 7, 13)",0.9927536231884058,0.9256756756756757,"(0.41379310344827586, 24)","[0.8028169  0.81690141 0.85714286 0.82857143 0.82857143 0.85714286
 0.84285714 0.85714286 0.84057971 0.79710145]"
"(0, 1, 2, 3, 4, 6, 7, 14)",0.9921259842519685,0.8513513513513513,"(0.3620689655172414, 21)","[0.81690141 0.83098592 0.82857143 0.84285714 0.81428571 0.85714286
 0.85714286 0.84285714 0.76811594 0.8115942 ]"
"(0, 1, 2, 3, 4, 6, 8, 9)",0.9925925925925926,0.9054054054054054,"(0.39655172413793105, 23)","[0.8028169  0.83098592 0.84285714 0.78571429 0.85714286 0.87142857
 0.88571429 0.82857143 0.85507246 0.79710145]"
"(0, 1, 2, 3, 4, 6, 8, 10)",0.9855072463768116,0.918918918918919,"(0.39655172413793105, 23)","[0.8028169  0.83098592 0.82857143 0.85714286 0.8        0.85714286
 0.82857143 0.82857143 0.79710145 0.8115942 ]"
"(0, 1, 2, 3, 4, 6, 8, 11)",1.0,0.8986486486486487,"(0.5, 29)","[0.8028169  0.83098592 0.82857143 0.82857143 0.84285714 0.85714286
 0.87142857 0.82857143 0.79710145 0.76811594]"
"(0, 1, 2, 3, 4, 6, 8, 12)",1.0,0.8918918918918919,"(0.43103448275862066, 25)","[0.78873239 0.8028169  0.84285714 0.82857143 0.87142857 0.88571429
 0.9        0.84285714 0.79710145 0.7826087 ]"
"(0, 1, 2, 3, 4, 6, 8, 13)",0.9777777777777777,0.8918918918918919,"(0.39655172413793105, 23)","[0.74647887 0.81690141 0.81428571 0.82857143 0.8        0.88571429
 0.88571429 0.84285714 0.8115942  0.79710145]"
"(0, 1, 2, 3, 4, 6, 8, 14)",0.9926470588235294,0.9121621621621622,"(0.41379310344827586, 24)","[0.81690141 0.81690141 0.84285714 0.82857143 0.81428571 0.84285714
 0.87142857 0.85714286 0.79710145 0.82608696]"
"(0, 1, 2, 3, 4, 6, 9, 10)",1.0,0.9256756756756757,"(0.5172413793103449, 30)","[0.84507042 0.84507042 0.84285714 0.81428571 0.85714286 0.85714286
 0.88571429 0.82857143 0.82608696 0.8115942 ]"
"(0, 1, 2, 3, 4, 6, 9, 11)",1.0,0.8783783783783784,"(0.46551724137931033, 27)","[0.77464789 0.81690141 0.85714286 0.82857143 0.84285714 0.88571429
 0.84285714 0.84285714 0.75362319 0.85507246]"
"(0, 1, 2, 3, 4, 6, 9, 12)",0.9927007299270073,0.918918918918919,"(0.41379310344827586, 24)","[0.81690141 0.78873239 0.87142857 0.84285714 0.84285714 0.84285714
 0.9        0.87142857 0.7826087  0.79710145]"
"(0, 1, 2, 3, 4, 6, 9, 13)",0.986013986013986,0.9527027027027027,"(0.4482758620689655, 26)","[0.81690141 0.8028169  0.82857143 0.81428571 0.82857143 0.85714286
 0.87142857 0.82857143 0.85507246 0.8115942 ]"
"(0, 1, 2, 3, 4, 6, 9, 14)",0.9849624060150376,0.8851351351351351,"(0.43103448275862066, 25)","[0.8028169  0.77464789 0.87142857 0.8        0.81428571 0.81428571
 0.87142857 0.87142857 0.79710145 0.84057971]"
"(0, 1, 2, 3, 4, 6, 10, 11)",0.9923076923076923,0.8716216216216216,"(0.4827586206896552, 28)","[0.8028169  0.81690141 0.82857143 0.81428571 0.82857143 0.82857143
 0.88571429 0.84285714 0.8115942  0.7826087 ]"
"(0, 1, 2, 3, 4, 6, 10, 12)",0.9925925925925926,0.9054054054054054,"(0.3448275862068966, 20)","[0.78873239 0.84507042 0.82857143 0.81428571 0.81428571 0.84285714
 0.87142857 0.85714286 0.79710145 0.8115942 ]"
"(0, 1, 2, 3, 4, 6, 10, 13)",0.9924812030075187,0.8918918918918919,"(0.43103448275862066, 25)","[0.8028169  0.83098592 0.85714286 0.82857143 0.77142857 0.84285714
 0.85714286 0.82857143 0.79710145 0.84057971]"
"(0, 1, 2, 3, 4, 6, 10, 14)",0.9926470588235294,0.9121621621621622,"(0.46551724137931033, 27)","[0.77464789 0.83098592 0.85714286 0.82857143 0.84285714 0.82857143
 0.9        0.85714286 0.79710145 0.8115942 ]"
"(0, 1, 2, 3, 4, 6, 11, 12)",1.0,0.8918918918918919,"(0.41379310344827586, 24)","[0.81690141 0.8028169  0.82857143 0.8        0.84285714 0.87142857
 0.9        0.82857143 0.84057971 0.8115942 ]"
"(0, 1, 2, 3, 4, 6, 11, 13)",0.9926470588235294,0.9121621621621622,"(0.4827586206896552, 28)","[0.8028169  0.81690141 0.84285714 0.8        0.8        0.84285714
 0.87142857 0.85714286 0.8115942  0.8115942 ]"
"(0, 1, 2, 3, 4, 6, 11, 14)",0.9923076923076923,0.8716216216216216,"(0.39655172413793105, 23)","[0.81690141 0.8028169  0.84285714 0.82857143 0.84285714 0.87142857
 0.81428571 0.87142857 0.7826087  0.76811594]"
"(0, 1, 2, 3, 4, 6, 12, 13)",0.9927007299270073,0.918918918918919,"(0.5344827586206896, 31)","[0.77464789 0.84507042 0.88571429 0.81428571 0.8        0.88571429
 0.84285714 0.82857143 0.8115942  0.84057971]"
"(0, 1, 2, 3, 4, 6, 12, 14)",1.0,0.8918918918918919,"(0.46551724137931033, 27)","[0.78873239 0.8028169  0.82857143 0.82857143 0.82857143 0.84285714
 0.82857143 0.87142857 0.8115942  0.82608696]"
"(0, 1, 2, 3, 4, 6, 13, 14)",0.9772727272727273,0.8716216216216216,"(0.4482758620689655, 26)","[0.81690141 0.84507042 0.87142857 0.78571429 0.82857143 0.82857143
 0.85714286 0.82857143 0.79710145 0.85507246]"
"(0, 1, 2, 3, 4, 7, 8, 9)",0.9787234042553191,0.9324324324324325,"(0.46551724137931033, 27)","[0.77464789 0.81690141 0.82857143 0.84285714 0.8        0.9
 0.82857143 0.87142857 0.7826087  0.7826087 ]"
"(0, 1, 2, 3, 4, 7, 8, 10)",1.0,0.918918918918919,"(0.4482758620689655, 26)","[0.83098592 0.77464789 0.85714286 0.81428571 0.82857143 0.88571429
 0.87142857 0.82857143 0.8115942  0.79710145]"
"(0, 1, 2, 3, 4, 7, 8, 11)",0.9785714285714285,0.9256756756756757,"(0.4482758620689655, 26)","[0.78873239 0.83098592 0.81428571 0.84285714 0.81428571 0.85714286
 0.85714286 0.84285714 0.79710145 0.8115942 ]"
"(0, 1, 2, 3, 4, 7, 8, 12)",1.0,0.9054054054054054,"(0.41379310344827586, 24)","[0.8028169  0.8028169  0.87142857 0.82857143 0.82857143 0.87142857
 0.87142857 0.84285714 0.79710145 0.82608696]"
"(0, 1, 2, 3, 4, 7, 8, 13)",0.9857142857142858,0.9324324324324325,"(0.46551724137931033, 27)","[0.81690141 0.83098592 0.81428571 0.84285714 0.81428571 0.85714286
 0.81428571 0.84285714 0.8115942  0.76811594]"
"(0, 1, 2, 3, 4, 7, 8, 14)",0.9926470588235294,0.9121621621621622,"(0.3793103448275862, 22)","[0.78873239 0.81690141 0.82857143 0.85714286 0.82857143 0.84285714
 0.82857143 0.8        0.82608696 0.85507246]"
"(0, 1, 2, 3, 4, 7, 9, 10)",0.9925373134328358,0.8986486486486487,"(0.46551724137931033, 27)","[0.8028169  0.84507042 0.81428571 0.85714286 0.82857143 0.87142857
 0.82857143 0.82857143 0.79710145 0.76811594]"
"(0, 1, 2, 3, 4, 7, 9, 11)",0.9922480620155039,0.8648648648648649,"(0.3793103448275862, 22)","[0.8028169  0.81690141 0.85714286 0.81428571 0.82857143 0.82857143
 0.87142857 0.85714286 0.75362319 0.8115942 ]"
"(0, 1, 2, 3, 4, 7, 9, 12)",0.9927007299270073,0.918918918918919,"(0.43103448275862066, 25)","[0.83098592 0.78873239 0.84285714 0.78571429 0.8        0.81428571
 0.84285714 0.85714286 0.7826087  0.82608696]"
"(0, 1, 2, 3, 4, 7, 9, 13)",0.9856115107913669,0.9256756756756757,"(0.43103448275862066, 25)","[0.76056338 0.83098592 0.82857143 0.8        0.81428571 0.84285714
 0.85714286 0.87142857 0.8115942  0.7826087 ]"
"(0, 1, 2, 3, 4, 7, 9, 14)",1.0,0.8783783783783784,"(0.43103448275862066, 25)","[0.83098592 0.83098592 0.81428571 0.81428571 0.82857143 0.82857143
 0.84285714 0.84285714 0.7826087  0.7826087 ]"
"(0, 1, 2, 3, 4, 7, 10, 11)",0.9924812030075187,0.8918918918918919,"(0.46551724137931033, 27)","[0.8028169  0.84507042 0.82857143 0.87142857 0.8        0.87142857
 0.87142857 0.84285714 0.7826087  0.79710145]"
"(0, 1, 2, 3, 4, 7, 10, 12)",1.0,0.8986486486486487,"(0.3620689655172414, 21)","[0.81690141 0.76056338 0.8        0.85714286 0.81428571 0.87142857
 0.82857143 0.84285714 0.76811594 0.79710145]"
"(0, 1, 2, 3, 4, 7, 10, 13)",1.0,0.8851351351351351,"(0.43103448275862066, 25)","[0.8028169  0.83098592 0.85714286 0.85714286 0.81428571 0.85714286
 0.78571429 0.81428571 0.82608696 0.85507246]"
"(0, 1, 2, 3, 4, 7, 10, 14)",1.0,0.9121621621621622,"(0.3620689655172414, 21)","[0.81690141 0.8028169  0.81428571 0.87142857 0.82857143 0.81428571
 0.82857143 0.84285714 0.84057971 0.82608696]"
"(0, 1, 2, 3, 4, 7, 11, 12)",1.0,0.8783783783783784,"(0.39655172413793105, 23)","[0.81690141 0.85915493 0.81428571 0.81428571 0.84285714 0.85714286
 0.81428571 0.82857143 0.76811594 0.7826087 ]"
"(0, 1, 2, 3, 4, 7, 11, 13)",0.9923664122137404,0.8783783783783784,"(0.43103448275862066, 25)","[0.78873239 0.83098592 0.81428571 0.81428571 0.82857143 0.84285714
 0.84285714 0.78571429 0.82608696 0.8115942 ]"
"(0, 1, 2, 3, 4, 7, 11, 14)",0.9923664122137404,0.8783783783783784,"(0.4482758620689655, 26)","[0.78873239 0.81690141 0.8        0.82857143 0.82857143 0.82857143
 0.82857143 0.85714286 0.79710145 0.82608696]"
"(0, 1, 2, 3, 4, 7, 12, 13)",0.9928571428571429,0.9391891891891891,"(0.4827586206896552, 28)","[0.83098592 0.84507042 0.82857143 0.81428571 0.8        0.87142857
 0.85714286 0.81428571 0.8115942  0.79710145]"
"(0, 1, 2, 3, 4, 7, 12, 14)",0.9855072463768116,0.918918918918919,"(0.3103448275862069, 18)","[0.8028169  0.87323944 0.85714286 0.8        0.81428571 0.84285714
 0.84285714 0.85714286 0.79710145 0.7826087 ]"
"(0, 1, 2, 3, 4, 7, 13, 14)",0.9928057553956835,0.9324324324324325,"(0.39655172413793105, 23)","[0.78873239 0.8028169  0.82857143 0.81428571 0.84285714 0.84285714
 0.74285714 0.84285714 0.8115942  0.84057971]"
"(0, 1, 2, 3, 4, 8, 9, 10)",0.9850746268656716,0.8918918918918919,"(0.43103448275862066, 25)","[0.77464789 0.81690141 0.81428571 0.8        0.8        0.88571429
 0.87142857 0.84285714 0.7826087  0.79710145]"
"(0, 1, 2, 3, 4, 8, 9, 11)",1.0,0.8783783783783784,"(0.39655172413793105, 23)","[0.78873239 0.8028169  0.82857143 0.81428571 0.85714286 0.9
 0.84285714 0.82857143 0.82608696 0.79710145]"
"(0, 1, 2, 3, 4, 8, 9, 12)",0.9856115107913669,0.9256756756756757,"(0.3793103448275862, 22)","[0.84507042 0.81690141 0.82857143 0.81428571 0.85714286 0.87142857
 0.87142857 0.84285714 0.7826087  0.82608696]"
"(0, 1, 2, 3, 4, 8, 9, 13)",0.9923664122137404,0.8783783783783784,"(0.4482758620689655, 26)","[0.77464789 0.81690141 0.84285714 0.82857143 0.8        0.84285714
 0.87142857 0.81428571 0.8115942  0.7826087 ]"
"(0, 1, 2, 3, 4, 8, 9, 14)",0.9924812030075187,0.8918918918918919,"(0.4482758620689655, 26)","[0.8028169  0.83098592 0.85714286 0.84285714 0.8        0.82857143
 0.81428571 0.85714286 0.76811594 0.79710145]"
"(0, 1, 2, 3, 4, 8, 10, 11)",0.9924812030075187,0.8918918918918919,"(0.39655172413793105, 23)","[0.83098592 0.85915493 0.85714286 0.82857143 0.82857143 0.87142857
 0.85714286 0.77142857 0.8115942  0.7826087 ]"
"(0, 1, 2, 3, 4, 8, 10, 12)",1.0,0.8716216216216216,"(0.3620689655172414, 21)","[0.78873239 0.81690141 0.84285714 0.8        0.84285714 0.88571429
 0.87142857 0.8        0.85507246 0.8115942 ]"
"(0, 1, 2, 3, 4, 8, 10, 13)",0.9926470588235294,0.9121621621621622,"(0.5, 29)","[0.83098592 0.8028169  0.87142857 0.8        0.82857143 0.9
 0.85714286 0.81428571 0.8115942  0.84057971]"
"(0, 1, 2, 3, 4, 8, 10, 14)",0.9856115107913669,0.9256756756756757,"(0.39655172413793105, 23)","[0.8028169  0.78873239 0.85714286 0.85714286 0.84285714 0.88571429
 0.84285714 0.81428571 0.88405797 0.85507246]"
"(0, 1, 2, 3, 4, 8, 11, 12)",1.0,0.8716216216216216,"(0.39655172413793105, 23)","[0.83098592 0.81690141 0.82857143 0.81428571 0.78571429 0.85714286
 0.91428571 0.82857143 0.79710145 0.79710145]"
"(0, 1, 2, 3, 4, 8, 11, 13)",0.9925925925925926,0.9054054054054054,"(0.43103448275862066, 25)","[0.77464789 0.81690141 0.84285714 0.8        0.84285714 0.87142857
 0.8        0.82857143 0.8115942  0.8115942 ]"
"(0, 1, 2, 3, 4, 8, 11, 14)",0.9925373134328358,0.8986486486486487,"(0.4482758620689655, 26)","[0.77464789 0.81690141 0.84285714 0.87142857 0.78571429 0.82857143
 0.82857143 0.87142857 0.8115942  0.8115942 ]"
"(0, 1, 2, 3, 4, 8, 12, 13)",0.9855072463768116,0.918918918918919,"(0.4482758620689655, 26)","[0.78873239 0.83098592 0.88571429 0.82857143 0.84285714 0.85714286
 0.87142857 0.84285714 0.7826087  0.8115942 ]"
"(0, 1, 2, 3, 4, 8, 12, 14)",0.9926470588235294,0.9121621621621622,"(0.41379310344827586, 24)","[0.83098592 0.78873239 0.84285714 0.81428571 0.87142857 0.84285714
 0.9        0.82857143 0.79710145 0.8115942 ]"
"(0, 1, 2, 3, 4, 8, 13, 14)",0.9925925925925926,0.9054054054054054,"(0.3448275862068966, 20)","[0.78873239 0.8028169  0.84285714 0.84285714 0.78571429 0.87142857
 0.84285714 0.84285714 0.82608696 0.76811594]"
"(0, 1, 2, 3, 4, 9, 10, 11)",0.9924812030075187,0.8918918918918919,"(0.39655172413793105, 23)","[0.78873239 0.78873239 0.84285714 0.82857143 0.8        0.82857143
 0.87142857 0.84285714 0.79710145 0.8115942 ]"
"(0, 1, 2, 3, 4, 9, 10, 12)",0.9925373134328358,0.8986486486486487,"(0.3620689655172414, 21)","[0.8028169  0.8028169  0.85714286 0.82857143 0.78571429 0.84285714
 0.82857143 0.84285714 0.79710145 0.84057971]"
"(0, 1, 2, 3, 4, 9, 10, 13)",0.986013986013986,0.9527027027027027,"(0.39655172413793105, 23)","[0.78873239 0.81690141 0.85714286 0.81428571 0.84285714 0.88571429
 0.85714286 0.82857143 0.7826087  0.84057971]"
"(0, 1, 2, 3, 4, 9, 10, 14)",0.9772727272727273,0.8716216216216216,"(0.41379310344827586, 24)","[0.81690141 0.83098592 0.82857143 0.81428571 0.81428571 0.82857143
 0.85714286 0.82857143 0.7826087  0.84057971]"
"(0, 1, 2, 3, 4, 9, 11, 12)",0.992,0.8378378378378378,"(0.39655172413793105, 23)","[0.78873239 0.81690141 0.82857143 0.81428571 0.77142857 0.84285714
 0.84285714 0.85714286 0.79710145 0.8115942 ]"
"(0, 1, 2, 3, 4, 9, 11, 13)",0.9851851851851852,0.8986486486486487,"(0.4482758620689655, 26)","[0.77464789 0.84507042 0.87142857 0.81428571 0.78571429 0.88571429
 0.82857143 0.81428571 0.79710145 0.76811594]"
"(0, 1, 2, 3, 4, 9, 11, 14)",0.9752066115702479,0.7972972972972973,"(0.43103448275862066, 25)","[0.78873239 0.77464789 0.84285714 0.82857143 0.82857143 0.85714286
 0.85714286 0.85714286 0.84057971 0.85507246]"
"(0, 1, 2, 3, 4, 9, 12, 13)",0.9849624060150376,0.8851351351351351,"(0.46551724137931033, 27)","[0.81690141 0.83098592 0.87142857 0.82857143 0.81428571 0.84285714
 0.88571429 0.81428571 0.79710145 0.7826087 ]"
"(0, 1, 2, 3, 4, 9, 12, 14)",1.0,0.8986486486486487,"(0.41379310344827586, 24)","[0.8028169  0.81690141 0.85714286 0.85714286 0.84285714 0.84285714
 0.87142857 0.85714286 0.82608696 0.8115942 ]"
"(0, 1, 2, 3, 4, 9, 13, 14)",0.9855072463768116,0.918918918918919,"(0.4827586206896552, 28)","[0.78873239 0.84507042 0.81428571 0.84285714 0.84285714 0.84285714
 0.85714286 0.85714286 0.75362319 0.8115942 ]"
"(0, 1, 2, 3, 4, 10, 11, 12)",0.9927007299270073,0.918918918918919,"(0.43103448275862066, 25)","[0.8028169  0.81690141 0.85714286 0.84285714 0.78571429 0.81428571
 0.87142857 0.81428571 0.7826087  0.7826087 ]"
"(0, 1, 2, 3, 4, 10, 11, 13)",0.9774436090225563,0.8783783783783784,"(0.46551724137931033, 27)","[0.8028169  0.84507042 0.84285714 0.82857143 0.8        0.85714286
 0.81428571 0.84285714 0.8115942  0.79710145]"
"(0, 1, 2, 3, 4, 10, 11, 14)",1.0,0.8783783783783784,"(0.4482758620689655, 26)","[0.81690141 0.81690141 0.82857143 0.84285714 0.81428571 0.84285714
 0.84285714 0.85714286 0.75362319 0.7826087 ]"
"(0, 1, 2, 3, 4, 10, 12, 13)",0.9855072463768116,0.918918918918919,"(0.43103448275862066, 25)","[0.78873239 0.8028169  0.85714286 0.81428571 0.77142857 0.82857143
 0.85714286 0.8        0.8115942  0.79710145]"
"(0, 1, 2, 3, 4, 10, 12, 14)",0.9854014598540146,0.9121621621621622,"(0.4482758620689655, 26)","[0.83098592 0.78873239 0.87142857 0.81428571 0.85714286 0.81428571
 0.85714286 0.81428571 0.7826087  0.82608696]"
